Ntime,Open_us,High_us,Low_us,ClosePrice,AdjClose,Volume_us,Date,Close_cn,Open_cn,High_cn,Low_cn,Volume_cn,Fluctuation
20060222,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000,20060222,1037.88,1039.65,1046.45,1036.38,25380,-0.0009
20060223,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000,20060223,1041.37,1038.25,1041.59,1029.25,19790,0.0034
20060224,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000,20060224,1049.44,1041.97,1049.69,1041.97,19680,0.0077
20060228,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000,20060228,1053.01,1046.71,1053.72,1033.66,19350,0.0049
20060302,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,2308320000,20060302,1038.67,1055.86,1056.05,1034.68,24880,-0.017
20060303,1291.23999,1291.23999,1283.209961,1289.140015,1289.140015,2494590000,20060303,1041.68,1037.99,1043.42,1029.56,21200,0.0029
20060307,1287.22998,1288.22998,1275.670044,1278.26001,1278.26001,2280190000,20060307,1014.97,1037.93,1037.98,1013.14,19340,-0.023
20060308,1278.26001,1278.26001,1271.109985,1275.880005,1275.880005,2268050000,20060308,1009.27,1012.58,1014.97,999.93,17460,-0.0056
20060309,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2442870000,20060309,1004.34,1006.97,1010.91,1002.2,12740,-0.0049
20060310,1278.469971,1282.73999,1272.22998,1272.22998,1272.22998,2140110000,20060310,1008.9,1004.75,1011.76,1004.69,11890,0.0045
20060314,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2070330000,20060314,1018.27,1020.47,1021.65,1012.11,11350,-0.0016
20060315,1284.130005,1298.140015,1282.670044,1297.47998,1297.47998,2165270000,20060315,1028.96,1018.15,1028.96,1017.08,14840,0.0105
20060316,1297.47998,1304.400024,1294.969971,1303.02002,1303.02002,2293000000,20060316,1027.62,1028.96,1029.81,1025.52,14780,-0.0013
20060317,1303.02002,1310.449951,1303.02002,1305.329956,1305.329956,2292180000,20060317,1024.02,1027.64,1029.56,1021.08,15000,-0.0035
20060321,1307.25,1310,1303.589966,1305.079956,1305.079956,1976830000,20060321,1040.76,1037.95,1047.05,1036.23,19080,0.003
20060322,1305.079956,1310.880005,1295.819946,1297.22998,1297.22998,2147370000,20060322,1047.67,1041.14,1047.94,1036.71,18640,0.0066
20060323,1297.22998,1305.969971,1295.810059,1305.040039,1305.040039,2039810000,20060323,1048.54,1047.35,1049.33,1042.83,20470,0.0008
20060324,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,1980940000,20060324,1042.6,1049.12,1051.76,1041.23,20100,-0.0057
20060328,1302.949951,1303.73999,1299.089966,1301.609985,1301.609985,2029700000,20060328,1055.98,1050.07,1056.52,1048.64,22270,0.005
20060329,1301.609985,1306.23999,1291.839966,1293.22998,1293.22998,2148580000,20060329,1065.29,1058.74,1074.04,1057.68,30530,0.0088
20060330,1293.22998,1305.599976,1293.22998,1302.890015,1302.890015,2143540000,20060330,1055.63,1065.84,1067.99,1055.14,22010,-0.0091
20060331,1302.890015,1310.150024,1296.719971,1300.25,1300.25,2294560000,20060331,1061.09,1053.85,1061.47,1050.22,22280,0.0052
20060404,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000,20060404,1089.37,1080.86,1089.37,1076.2,31150,0.0093
20060405,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,2147660000,20060405,1099.97,1091.17,1100.56,1089.55,32940,0.0097
20060406,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,2420020000,20060406,1103.24,1102.54,1109.68,1097.32,36170,0.003
20060407,1311.560059,1311.98999,1302.439941,1309.040039,1309.040039,2281680000,20060407,1103.15,1102.94,1105.1,1091.89,32570,-0.0001
20060411,1295.51001,1300.73999,1293.170044,1296.619995,1296.619995,1898320000,20060411,1123.31,1120.16,1126.09,1112.01,35610,0.0048
20060412,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,2232880000,20060412,1117.07,1123.78,1123.78,1116.15,30330,-0.0056
20060413,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1938100000,20060413,1093.92,1116.84,1122.39,1093.51,33820,-0.0207
20060414,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1891940000,20060414,1118.61,1091.69,1118.66,1091.67,33530,0.0226
20060418,1289.119995,1292.449951,1280.73999,1285.329956,1285.329956,1794650000,20060418,1131.28,1127.51,1135.45,1119.27,32320,0.0061
20060419,1285.329956,1309.02002,1285.329956,1307.280029,1307.280029,2595440000,20060419,1138.24,1135.61,1140.41,1125.2,34320,0.0062
20060420,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2447310000,20060420,1134.38,1139.64,1142.54,1127.09,37890,-0.0034
20060421,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,2512920000,20060421,1149.16,1133.2,1152.89,1127.65,40770,0.013
20060425,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,2117330000,20060425,1141.93,1139.49,1149.54,1123.1,38610,-0.0007
20060426,1308.109985,1310.790039,1299.170044,1301.73999,1301.73999,2366380000,20060426,1155.73,1142.9,1162.02,1142.07,41820,0.0121
20060427,1301.73999,1310.969971,1301.73999,1305.410034,1305.410034,2502690000,20060427,1155.27,1157.38,1159.9,1145.26,31980,-0.0004
20060428,1305.410034,1315,1295.569946,1309.719971,1309.719971,2772010000,20060428,1172.35,1143.59,1173.88,1133.19,40800,0.0148
20060509,1325.76001,1326.699951,1322.869995,1324.660034,1324.660034,2151300000,20060509,1251.61,1226.32,1252.76,1222.68,55990,0.0272
20060510,1324.660034,1326.599976,1322.47998,1325.140015,1325.140015,2157290000,20060510,1265.93,1257.98,1273.68,1243.47,55670,0.0114
20060511,1324.569946,1325.51001,1317.439941,1322.849976,1322.849976,2268550000,20060511,1255.04,1267.22,1294.87,1254.35,61130,-0.0086
20060512,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,2531520000,20060512,1296.26,1255.23,1296.38,1252.68,54920,0.0328
20060516,1291.189941,1294.810059,1284.51001,1294.5,1294.5,2505660000,20060516,1331.13,1368.13,1387.4,1322.14,79660,-0.0155
20060517,1294.5,1297.880005,1288.51001,1292.079956,1292.079956,2386210000,20060517,1335.52,1331.69,1356.13,1306.87,61820,0.0033
20060518,1291.72998,1291.72998,1267.310059,1270.319946,1270.319946,2830200000,20060518,1331.2,1322.65,1340.52,1301.11,52060,-0.0032
20060519,1270.25,1274.890015,1261.75,1261.810059,1261.810059,2537490000,20060519,1366.1,1334.07,1371.22,1329.32,67120,0.0262
20060523,1267.030029,1268.77002,1252.97998,1262.069946,1262.069946,2773010000,20060523,1317.65,1365.1,1365.1,1316.55,56870,-0.0408
20060524,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,2605250000,20060524,1308.24,1325.68,1351.31,1277.33,51180,-0.0071
20060525,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,2999030000,20060525,1307.7,1304.69,1316.47,1285.73,34050,-0.0004
20060526,1258.410034,1273.26001,1258.410034,1272.880005,1272.880005,2372730000,20060526,1331.02,1312.24,1331.45,1309.46,36390,0.0178
20060531,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,2176190000,20060531,1365.45,1377.45,1386.94,1355.01,47340,-0.0097
20060602,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,2360160000,20060602,1390.12,1406.62,1411.78,1382,64110,-0.0091
20060606,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,2313470000,20060606,1399.14,1400.27,1413.11,1391.89,46840,-0.0029
20060607,1265.22998,1269.880005,1254.459961,1263.849976,1263.849976,2697650000,20060607,1320.23,1398.18,1398.18,1319.7,52050,-0.0564
20060608,1263.609985,1272.469971,1255.77002,1256.150024,1256.150024,2644170000,20060608,1325.98,1309.07,1331.88,1286.9,45680,0.0044
20060609,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,3543790000,20060609,1294.18,1320.81,1329.84,1293.05,37390,-0.024
20060613,1252.27002,1255.219971,1236.430054,1237.439941,1237.439941,2247010000,20060613,1298.28,1296.41,1312.13,1284.62,27820,0.0005
20060614,1236.079956,1243.369995,1222.52002,1223.689941,1223.689941,3215770000,20060614,1283.88,1291.69,1291.69,1269.52,28800,-0.0111
20060615,1223.660034,1231.459961,1219.290039,1230.040039,1230.040039,2667990000,20060615,1285.38,1283.72,1300.11,1280.5,23240,0.0012
20060616,1230.01001,1258.640015,1230.01001,1256.160034,1256.160034,2775480000,20060616,1318.01,1290,1318.02,1290,28410,0.0254
20060620,1251.540039,1255.930054,1237.170044,1240.130005,1240.130005,2517200000,20060620,1338.22,1333.62,1341.24,1323.78,27800,0.0025
20060621,1240.119995,1249.01001,1238.869995,1240.119995,1240.119995,2232950000,20060621,1333.53,1336.84,1347,1320.41,32450,-0.0035
20060622,1240.089966,1257.959961,1240.089966,1252.199951,1252.199951,2361230000,20060622,1331.55,1331.93,1341.73,1326.15,25950,-0.0015
20060623,1251.920044,1251.920044,1241.530029,1245.599976,1245.599976,2148180000,20060623,1339.45,1329.11,1340.27,1319.51,25650,0.0059
20060627,1244.5,1250.920044,1243.680054,1250.560059,1250.560059,1878580000,20060627,1363.9,1365.04,1368.41,1354.09,26460,0.0004
20060628,1250.550049,1253.369995,1238.939941,1239.199951,1239.199951,2203130000,20060628,1362.88,1361.79,1366.34,1353.63,25790,-0.0007
20060629,1238.98999,1247.060059,1237.589966,1246,1246,2085490000,20060629,1395.12,1365.25,1395.24,1365.25,42440,0.0237
20060630,1245.939941,1272.880005,1245.939941,1272.869995,1272.869995,2621250000,20060630,1393.96,1402.6,1408.79,1384.99,38400,-0.0008
20060704,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,1114470000,20060704,1411.01,1423.08,1426.1,1401.15,42750,-0.0066
20060706,1280.050049,1280.050049,1265.910034,1270.910034,1270.910034,2165070000,20060706,1418.67,1391.64,1418.76,1390.19,32480,0.0184
20060707,1270.579956,1278.319946,1270.579956,1274.079956,1274.079956,2009160000,20060707,1410.43,1423.72,1426.4,1405.99,33560,-0.0058
20060711,1265.459961,1274.060059,1264.459961,1267.339966,1267.339966,1854590000,20060711,1418.58,1414.14,1418.82,1406.5,28540,0.0046
20060712,1267.26001,1273.640015,1259.650024,1272.430054,1272.430054,2310850000,20060712,1419.2,1419.07,1430.94,1416.74,36290,0.0004
20060713,1272.390015,1273.310059,1257.290039,1258.599976,1258.599976,2250450000,20060713,1346.09,1415.88,1418.13,1344.15,48970,-0.0515
20060714,1258.579956,1258.579956,1241.430054,1242.280029,1242.280029,2545760000,20060714,1357.13,1333.74,1367.74,1327.59,32660,0.0082
20060718,1236.199951,1240.069946,1231.48999,1234.48999,1234.48999,2146410000,20060718,1373.42,1370.9,1373.59,1359.91,22730,0.0009
20060719,1234.47998,1239.859985,1224.540039,1236.859985,1236.859985,2481750000,20060719,1336.64,1370.29,1370.29,1330.28,25230,-0.0268
20060720,1236.73999,1261.810059,1236.73999,1259.810059,1259.810059,2701980000,20060720,1345.19,1335.41,1346.85,1329.18,18450,0.0064
20060721,1259.810059,1262.560059,1249.130005,1249.130005,1249.130005,2345580000,20060721,1356.03,1344.6,1357.34,1344.57,20390,0.0081
20060725,1240.25,1262.5,1240.25,1260.910034,1260.910034,2312720000,20060725,1374.17,1359.32,1378.84,1359.32,22020,0.0118
20060726,1260.910034,1272.390015,1257.189941,1268.880005,1268.880005,2563930000,20060726,1371.3,1377.78,1380.8,1367.05,19630,-0.0021
20060727,1268.869995,1273.890015,1261.939941,1268.400024,1268.400024,2667710000,20060727,1355.55,1370.75,1379.25,1347.29,23820,-0.0115
20060728,1268.199951,1275.849976,1261.920044,1263.199951,1263.199951,2776710000,20060728,1341.39,1354.92,1359.74,1327.66,21560,-0.0104
20060802,1278.530029,1278.660034,1265.709961,1270.920044,1270.920044,2527690000,20060802,1275.09,1281.89,1288.61,1258.01,17810,-0.0054
20060803,1270.72998,1283.420044,1270.72998,1277.410034,1277.410034,2610750000,20060803,1271.74,1277.63,1281.79,1261.69,12940,-0.0026
20060804,1278.219971,1283.959961,1271.25,1280.27002,1280.27002,2728440000,20060804,1241.91,1272.36,1278.25,1239.38,16050,-0.0235
20060808,1279.310059,1279.310059,1273,1275.77002,1275.77002,2045660000,20060808,1252.39,1225.04,1252.39,1225.04,14250,0.0231
20060809,1275.670044,1282.75,1268.369995,1271.47998,1271.47998,2457840000,20060809,1251.3,1254.37,1258.21,1245.39,12860,-0.0009
20060810,1271.130005,1283.73999,1264.72998,1265.949951,1265.949951,2555180000,20060810,1271.47,1251.16,1271.47,1251.08,17700,0.0161
20060811,1265.719971,1272.550049,1261.300049,1271.810059,1271.810059,2402190000,20060811,1275.65,1273.27,1277.97,1265.52,15300,0.0033
20060815,1266.670044,1278.900024,1266.670044,1268.209961,1268.209961,2118020000,20060815,1265.86,1243.16,1265.86,1239.9,14320,0.0162
20060816,1268.189941,1286.22998,1268.189941,1285.579956,1285.579956,2334100000,20060816,1283.57,1266.82,1283.57,1262.54,20800,0.014
20060817,1285.27002,1296.209961,1285.27002,1295.430054,1295.430054,2554570000,20060817,1271.63,1280.28,1280.28,1263.93,15460,-0.0093
20060818,1295.369995,1300.780029,1292.709961,1297.47998,1297.47998,2458340000,20060818,1267.87,1270.22,1280.83,1265.82,13970,-0.003
20060822,1302.300049,1302.300049,1295.51001,1297.52002,1297.52002,1759240000,20060822,1285.27,1270.1,1289.02,1269.1,17200,0.0116
20060823,1297.52002,1302.48999,1294.439941,1298.819946,1298.819946,1908740000,20060823,1285.68,1284.82,1294.83,1282.84,19090,0.0003
20060824,1298.72998,1301.5,1289.819946,1292.98999,1292.98999,1893670000,20060824,1292.4,1284.84,1292.4,1274.56,15080,0.0052
20060825,1292.969971,1297.22998,1291.400024,1296.060059,1296.060059,1930320000,20060825,1295.44,1293.5,1301.75,1292.45,18560,0.0024
20060829,1295.089966,1305.02002,1293.969971,1301.780029,1301.780029,1834920000,20060829,1330.15,1328.61,1349.2,1327,31770,0.0032
20060830,1301.569946,1305.02002,1295.290039,1304.280029,1304.280029,2093720000,20060830,1334.67,1328.37,1336.39,1319.82,21140,0.0034
20060831,1303.699951,1306.73999,1302.150024,1305.369995,1305.369995,2060690000,20060831,1338.69,1335.59,1342.79,1331.29,23190,0.003
20060906,1310.939941,1314.670044,1308.819946,1313.25,1313.25,2114480000,20060906,1346.37,1341.4,1346.37,1331.85,23150,0.0042
20060907,1313.040039,1313.040039,1299.280029,1300.26001,1300.26001,2329870000,20060907,1328.38,1348.17,1348.28,1323.98,21890,-0.0134
20060908,1300.209961,1301.25,1292.130005,1294.02002,1294.02002,2325850000,20060908,1332.15,1327.56,1334.73,1326.25,17230,0.0028
20060912,1298.859985,1302.359985,1290.930054,1299.540039,1299.540039,2506430000,20060912,1347.64,1338.82,1350.53,1337.3,27300,0.0066
20060913,1299.530029,1314.280029,1299.530029,1313,1313,2791580000,20060913,1338.39,1348.85,1356.86,1337.46,32820,-0.0069
20060914,1312.73999,1319.920044,1311.119995,1318.069946,1318.069946,2597220000,20060914,1338.28,1338.35,1345.59,1323.8,22220,-0.0001
20060915,1318,1318,1313.25,1316.280029,1316.280029,2351220000,20060915,1362.32,1338.41,1362.4,1338.14,36060,0.018
20060919,1319.849976,1324.869995,1318.160034,1321.180054,1321.180054,2325080000,20060919,1378.31,1377.72,1385.62,1371.43,26650,0.002
20060920,1321.170044,1322.040039,1312.170044,1317.640015,1317.640015,2390850000,20060920,1378.46,1376.12,1381.81,1365.72,23450,0.0001
20060921,1318.280029,1328.530029,1318.280029,1325.180054,1325.180054,2543070000,20060921,1387.37,1378.46,1390.62,1378.46,26090,0.0065
20060922,1324.890015,1328.189941,1315.449951,1318.030029,1318.030029,2627440000,20060922,1374.85,1389.87,1393.53,1373.94,28270,-0.009
20060926,1314.780029,1329.349976,1311.579956,1326.369995,1326.369995,2710240000,20060926,1357.65,1370.86,1371.58,1351.18,19700,-0.0107
20060927,1326.349976,1336.599976,1325.300049,1336.349976,1336.349976,2673350000,20060927,1371.12,1357.28,1371.12,1355.39,17580,0.0099
20060928,1336.119995,1340.079956,1333.540039,1336.589966,1336.589966,2749190000,20060928,1387,1372.13,1389.56,1369.4,21690,0.0116
20060929,1336.560059,1340.280029,1333.75,1338.880005,1338.880005,2397820000,20060929,1403.27,1389.08,1405.56,1389.04,27170,0.0117
20061010,1349.579956,1352.689941,1346.550049,1350.660034,1350.660034,1935170000,20061010,1437.24,1437.69,1443.5,1426.97,38400,0.0008
20061011,1350.619995,1354.22998,1348.599976,1353.420044,1353.420044,2376140000,20061011,1435.91,1436.68,1440.21,1421.81,31620,-0.0009
20061012,1353.280029,1353.969971,1343.569946,1349.949951,1349.949951,2521000000,20061012,1426.5,1436.2,1438.8,1423.63,37960,-0.0066
20061013,1349.939941,1363.76001,1349.939941,1362.829956,1362.829956,2514350000,20061013,1430.88,1424.3,1436.1,1420.96,28300,0.0031
20061017,1365.609985,1370.199951,1364.47998,1369.060059,1369.060059,2305920000,20061017,1414.45,1416.95,1426.29,1410.67,24220,-0.0029
20061018,1369.050049,1369.050049,1356.869995,1364.050049,1364.050049,2519620000,20061018,1437.59,1413.91,1437.59,1413.55,24290,0.0164
20061019,1363.930054,1372.869995,1360.949951,1365.800049,1365.800049,2658840000,20061019,1439.38,1438.84,1445.62,1433.94,23820,0.0012
20061020,1365.949951,1368.089966,1362.060059,1366.959961,1366.959961,2619830000,20061020,1440.18,1440.67,1447.95,1436.65,26560,0.0006
20061024,1368.579956,1377.400024,1363.939941,1377.02002,1377.02002,2480430000,20061024,1440.05,1408.58,1440.05,1408.58,26190,0.0222
20061025,1377.02002,1377.780029,1372.420044,1377.380005,1377.380005,2876890000,20061025,1446.83,1443.11,1459.73,1434.81,32210,0.0047
20061026,1377.359985,1383.609985,1376,1382.219971,1382.219971,2953540000,20061026,1456.1,1447.09,1457.37,1435.28,38470,0.0064
20061027,1382.209961,1389.449951,1379.469971,1389.079956,1389.079956,2793350000,20061027,1439.05,1455.98,1460.45,1433.36,37380,-0.0117
20061031,1377.300049,1381.219971,1373.459961,1377.930054,1377.930054,2770440000,20061031,1464.47,1447.06,1464.48,1447.06,36950,0.0126
20061102,1377.76001,1381.949951,1366.26001,1367.810059,1367.810059,2821160000,20061102,1479.66,1480.55,1480.55,1464.6,42370,0.0002
20061103,1367.439941,1368.390015,1362.209961,1367.339966,1367.339966,2646180000,20061103,1488.29,1481.58,1497.47,1480.77,39370,0.0058
20061107,1364.27002,1381.400024,1364.27002,1379.780029,1379.780029,2533550000,20061107,1516.1,1512.65,1516.8,1491.33,43040,0.0054
20061108,1379.75,1388.189941,1379.189941,1382.839966,1382.839966,2636390000,20061108,1498.17,1512.36,1513.04,1497.01,28720,-0.0118
20061109,1382.5,1388.609985,1379.329956,1385.719971,1385.719971,2814820000,20061109,1524.71,1491.8,1527.38,1489.2,34030,0.0177
20061110,1385.430054,1388.920044,1377.310059,1378.329956,1378.329956,3012050000,20061110,1504.06,1525.23,1535.2,1493.2,53920,-0.0135
20061114,1380.579956,1387.609985,1378.800049,1384.420044,1384.420044,2386340000,20061114,1493.78,1475.44,1493.88,1453.26,36310,0.0122
20061115,1384.359985,1394.48999,1379.069946,1393.219971,1393.219971,3027480000,20061115,1534.76,1494.11,1534.85,1490.87,40590,0.0274
20061116,1392.910034,1401.349976,1392.130005,1396.569946,1396.569946,2831130000,20061116,1533.29,1540.26,1558.41,1531.29,57760,-0.001
20061117,1396.530029,1403.76001,1396.530029,1399.76001,1399.76001,2835730000,20061117,1562.08,1528.01,1562.24,1521.55,44450,0.0188
20061121,1401.170044,1404.369995,1397.849976,1400.5,1400.5,2546710000,20061121,1612.25,1591.47,1612.46,1568.95,48600,0.012
20061122,1400.430054,1403.48999,1399.98999,1402.810059,1402.810059,2597940000,20061122,1624.03,1610.05,1639.41,1600.38,57070,0.0073
20061123,1402.689941,1407.890015,1402.26001,1406.089966,1406.089966,2237710000,20061123,1634.91,1623.71,1642.81,1618.04,51360,0.0067
20061128,1400.949951,1400.949951,1381.439941,1381.959961,1381.959961,2711210000,20061128,1644.01,1649.68,1656.19,1629.83,44760,-0.0047
